index_id	pc	cn	hi	pi	upi
102390	1.0	0	0	0.0000	0.0000
102391	1.0	7	1	3.5000	1.7500
102392	1.0	0	0	0.0000	0.0000
102393	1.0	0	0	0.0000	0.0000
102394	2.0	0	0	0.0000	0.0000
102395	2.0	5	0	0.8857	0.5584
102396	9.0	4	1	1.8333	2.0278
102397	1.0	6	1	2.0000	3.6667
102398	1.0	2	1	0.5000	0.1250
102399	1.0	0	0	0.0000	0.0000
1024	1.0	0	0	0.0000	0.0000
10240	2.0	2	1	0.6667	1.2222
102400	1.0	2	1	1.0000	0.5000
102401	11.0	7	1	2.8333	2.6528
102402	1.0	0	0	0.0000	0.0000
102403	12.0	3	1	1.0000	0.6667
102404	2.0	1	1	1.0000	1.0000
102405	2.0	0	0	0.0000	0.0000
102406	1.0	2	1	1.0000	1.5000
102407	1.0	0	0	0.0000	0.0000
102408	2.0	10	0	2.5333	2.6511
102409	1.0	0	0	0.0000	0.0000
10241	1.0	0	0	0.0000	0.0000
102410	2.0	1	1	0.3333	0.1111
102411	1.0	0	0	0.0000	0.0000
102412	1.0	0	0	0.0000	0.0000
102413	1.0	0	0	0.0000	0.0000
102414	1.0	0	0	0.0000	0.0000
102415	1.0	0	0	0.0000	0.0000
102416	4.0	1	1	0.1429	0.0204
102417	3.0	0	0	0.0000	0.0000
102418	1.0	0	0	0.0000	0.0000
102419	1.0	0	0	0.0000	0.0000
10242	1.0	0	0	0.0000	0.0000
102420	1.0	0	0	0.0000	0.0000
102421	1.0	1	1	0.3333	0.6111
102422	1.0	0	0	0.0000	0.0000
102423	1.0	0	0	0.0000	0.0000
102424	1.0	0	0	0.0000	0.0000
102425	2.0	3	1	0.2576	0.4584
102426	1.0	0	0	0.0000	0.0000
102427	1.0	1	1	0.3333	0.6111
102428	1.0	0	0	0.0000	0.0000
102429	3.0	1	1	0.1667	0.4083
10243	6.0	6	2	2.3333	0.9444
102430	2.0	0	0	0.0000	0.0000
102431	1.0	2	1	0.3333	0.0556
102432	1.0	2	1	2.0000	2.0000
102433	1.0	0	0	0.0000	0.0000
102434	1.0	0	0	0.0000	0.0000
102435	1.0	8	1	2.6667	0.8889
102436	1.0	0	0	0.0000	0.0000
102437	1.0	0	0	0.0000	0.0000
102438	1.0	0	0	0.0000	0.0000
102439	1.0	0	0	0.0000	0.0000
10244	1.0	0	0	0.0000	0.0000
102440	1.0	0	0	0.0000	0.0000
102441	1.0	4	1	0.8000	0.6267
102442	15.0	105	4	64.0262	75.6695
102443	1.0	2	1	0.4000	0.3133
102444	1.0	0	0	0.0000	0.0000
102445	1.0	5	1	0.2174	0.1968
102446	1.0	0	0	0.0000	0.0000
102447	1.0	0	0	0.0000	0.0000
102448	1.0	3	1	0.7500	0.8125
102449	7.0	12	3	4.9500	3.6775
10245	1.0	0	0	0.0000	0.0000
102450	1.0	1	1	0.3333	0.1111
102451	1.0	0	0	0.0000	0.0000
102452	1.0	2	1	0.3333	0.3167
102453	1.0	0	0	0.0000	0.0000
102454	1.0	0	0	0.0000	0.0000
102455	1.0	0	0	0.0000	0.0000
102456	1.0	0	0	0.0000	0.0000
102457	1.0	0	0	0.0000	0.0000
102458	1.0	0	0	0.0000	0.0000
102459	1.0	0	0	0.0000	0.0000
10246	1.0	0	0	0.0000	0.0000
102460	1.0	0	0	0.0000	0.0000
102461	23.0	60	4	19.2667	19.0756
102462	2.0	4	0	1.0000	1.0833
102463	1.0	8	1	4.0000	2.0000
102464	2.0	0	0	0.0000	0.0000
102465	1.0	0	0	0.0000	0.0000
102466	4.0	4	1	1.4500	0.9275
102467	1.0	0	0	0.0000	0.0000
102468	2.0	11	1	1.6286	0.4607
102469	4.0	5	1	1.4167	1.3681
10247	5.0	3	1	1.5000	0.7500
102470	1.0	0	0	0.0000	0.0000
102471	1.0	3	1	0.4286	0.6827
102472	1.0	10	1	2.5000	0.6250
102473	2.0	0	0	0.0000	0.0000
102474	1.0	0	0	0.0000	0.0000
102475	1.0	0	0	0.0000	0.0000
102476	1.0	0	0	0.0000	0.0000
102477	1.0	5	1	1.0000	1.2833
102478	1.0	0	0	0.0000	0.0000
102479	9.0	4	1	1.0000	0.7083
10248	3.0	6	1	3.0000	4.0000
102480	1.0	1	1	0.5000	0.2500
102481	1.0	0	0	0.0000	0.0000
102482	1.0	6	1	2.0000	0.6667
102483	9.0	28	4	5.0000	6.7361
102484	6.0	27	3	8.8333	13.8611
102485	1.0	0	0	0.0000	0.0000
102486	1.0	0	0	0.0000	0.0000
102487	1.0	7	1	3.5000	1.7500
102488	2.0	0	0	0.0000	0.0000
102489	4.0	0	0	0.0000	0.0000
10249	6.0	9	2	2.7917	5.1036
102490	1.0	14	1	0.6667	0.2625
102491	3.0	0	0	0.0000	0.0000
102492	1.0	0	0	0.0000	0.0000
102493	3.0	0	0	0.0000	0.0000
102494	15.0	46	4	11.5000	23.6667
102495	1.0	0	0	0.0000	0.0000
102496	1.0	0	0	0.0000	0.0000
102497	1.0	0	0	0.0000	0.0000
102498	3.0	10	1	5.0000	7.5000
102499	8.0	9	2	2.6000	4.9950
1025	1.0	0	0	0.0000	0.0000
10250	15.0	7	2	5.5000	4.7500
102500	2.0	0	0	0.0000	0.0000
102501	2.0	11	1	1.5714	1.1935
102502	1.0	1	1	0.2500	0.2708
102503	4.0	0	0	0.0000	0.0000
102504	1.0	0	0	0.0000	0.0000
102505	3.0	1	1	0.3333	0.6111
102506	1.0	0	0	0.0000	0.0000
102507	1.0	1	1	0.1250	0.0156
102508	2.0	0	0	0.0000	0.0000
102509	51.0	0	0	0.0000	0.0000
10251	1.0	0	0	0.0000	0.0000
102510	3.0	9	2	3.3000	5.5767
102511	2.0	0	0	0.0000	0.0000
102512	3.0	2	1	1.0000	0.5000
102513	1.0	1	1	0.5000	0.2500
102514	6.0	2	1	0.5000	0.7917
102515	1.0	2	1	0.6667	1.2222
102516	1.0	0	0	0.0000	0.0000
102517	1.0	0	0	0.0000	0.0000
102518	2.0	0	0	0.0000	0.0000
102519	1.0	0	0	0.0000	0.0000
10252	1.0	0	0	0.0000	0.0000
102520	1.0	0	0	0.0000	0.0000
102521	3.0	0	0	0.0000	0.0000
102522	3.0	0	0	0.0000	0.0000
102523	1.0	0	0	0.0000	0.0000
102524	1.0	0	0	0.0000	0.0000
102525	1.0	0	0	0.0000	0.0000
102526	1.0	11	1	11.0000	11.0000
102527	1.0	0	0	0.0000	0.0000
102528	1.0	0	0	0.0000	0.0000
102529	2.0	1	1	0.1667	0.0278
10253	1.0	0	0	0.0000	0.0000
102530	1.0	0	0	0.0000	0.0000
102531	8.0	114	4	28.6250	40.1043
102532	7.0	18	2	3.8036	6.8483
102533	2.0	3	1	0.6000	0.7700
102534	4.0	2	1	0.6667	0.5556
102535	1.0	0	0	0.0000	0.0000
102536	6.0	2	1	0.3429	0.1985
102537	1.0	0	0	0.0000	0.0000
102538	4.0	0	0	0.0000	0.0000
102539	1.0	0	0	0.0000	0.0000
10254	2.0	41	0	20.5000	30.7500
102540	3.0	0	0	0.0000	0.0000
102541	1.0	10	1	2.5000	5.2083
102542	1.0	2	1	0.1667	0.2116
102543	1.0	0	0	0.0000	0.0000
102544	1.0	0	0	0.0000	0.0000
102545	10.0	1	1	0.3333	0.1111
102546	1.0	0	0	0.0000	0.0000
102547	3.0	0	0	0.0000	0.0000
102548	1.0	0	0	0.0000	0.0000
102549	5.0	2	1	0.6667	0.5556
10255	1.0	1	1	0.5000	0.7500
102550	1.0	0	0	0.0000	0.0000
102551	1.0	0	0	0.0000	0.0000
102552	1.0	0	0	0.0000	0.0000
102553	13.0	58	4	14.4500	4.8386
102554	5.0	2	1	0.6667	0.7222
102555	1.0	0	0	0.0000	0.0000
102556	1.0	0	0	0.0000	0.0000
102557	2.0	0	0	0.0000	0.0000
102558	1.0	0	0	0.0000	0.0000
102559	2.0	0	0	0.0000	0.0000
10256	1.0	0	0	0.0000	0.0000
102560	1.0	1	1	0.0333	0.0035
102561	1.0	0	0	0.0000	0.0000
102562	1.0	0	0	0.0000	0.0000
102563	1.0	0	0	0.0000	0.0000
102564	1.0	1	1	0.2000	0.2567
102565	2.0	1	1	0.2500	0.2708
102566	1.0	0	0	0.0000	0.0000
102567	3.0	2	1	0.6667	0.5556
102568	3.0	0	0	0.0000	0.0000
102569	1.0	0	0	0.0000	0.0000
10257	1.0	6	1	2.0000	3.6667
102570	1.0	0	0	0.0000	0.0000
102571	1.0	0	0	0.0000	0.0000
102572	2.0	0	0	0.0000	0.0000
102573	1.0	0	0	0.0000	0.0000
102574	5.0	24	3	6.0000	4.6250
102575	1.0	1	1	0.3333	0.1111
102576	1.0	0	0	0.0000	0.0000
102577	3.0	13	2	2.8000	6.1933
102578	1.0	0	0	0.0000	0.0000
102579	1.0	0	0	0.0000	0.0000
10258	3.0	5	1	2.3333	3.2778
102580	1.0	0	0	0.0000	0.0000
102581	3.0	0	0	0.0000	0.0000
102582	1.0	0	0	0.0000	0.0000
102583	1.0	0	0	0.0000	0.0000
102584	1.0	0	0	0.0000	0.0000
102585	1.0	0	0	0.0000	0.0000
102586	1.0	6	1	2.0000	0.6667
102587	2.0	0	0	0.0000	0.0000
102588	1.0	2	1	0.2857	0.1456
102589	42.0	246	7	65.9500	85.9505
10259	1.0	0	0	0.0000	0.0000
102590	1.0	0	0	0.0000	0.0000
102591	1.0	0	0	0.0000	0.0000
102592	22.0	74	5	32.5000	27.7917
102593	1.0	6	1	1.5000	1.6250
102594	54.0	309	9	110.6857	109.5687
102595	3.0	0	0	0.0000	0.0000
102596	2.0	2	1	0.5000	0.5417
102597	1.0	1	1	0.5000	0.2500
102598	1.0	0	0	0.0000	0.0000
102599	5.0	1	1	0.2000	0.4567
1026	4.0	11	2	5.5000	3.7500
10260	1.0	0	0	0.0000	0.0000
102600	1.0	0	0	0.0000	0.0000
102601	27.0	167	8	76.2917	59.3953
102602	2.0	5	0	2.5000	1.2500
102603	1.0	2	1	0.6667	0.5556
102604	1.0	0	0	0.0000	0.0000
102605	19.0	19	2	8.7500	8.1875
102606	25.0	97	6	21.1389	9.2800
102607	1.0	0	0	0.0000	0.0000
102608	1.0	0	0	0.0000	0.0000
102609	1.0	0	0	0.0000	0.0000
10261	1.0	0	0	0.0000	0.0000
102610	1.0	0	0	0.0000	0.0000
102611	2.0	6	1	0.7500	2.0384
102612	1.0	1	1	0.2000	0.1567
102613	33.0	348	7	215.3333	183.8444
102614	1.0	0	0	0.0000	0.0000
102615	2.0	0	0	0.0000	0.0000
102616	1.0	0	0	0.0000	0.0000
102617	1.0	0	0	0.0000	0.0000
102618	7.0	8	1	3.3667	4.3956
102619	75.0	1039	12	560.8917	646.3912
10262	1.0	0	0	0.0000	0.0000
102620	1.0	0	0	0.0000	0.0000
102621	2.0	0	0	0.0000	0.0000
102622	1.0	0	0	0.0000	0.0000
102623	1.0	0	0	0.0000	0.0000
102624	1.0	0	0	0.0000	0.0000
102625	6.0	20	1	9.6667	4.7222
102626	1.0	1	1	0.3333	0.6111
102627	1.0	0	0	0.0000	0.0000
102628	1.0	1	1	0.5000	0.7500
102629	1.0	1	1	0.2500	0.1458
10263	1.0	0	0	0.0000	0.0000
102630	3.0	0	0	0.0000	0.0000
102631	1.0	2	1	0.6667	1.2222
102632	3.0	0	0	0.0000	0.0000
102633	1.0	0	0	0.0000	0.0000
102634	11.0	412	4	89.5667	116.9467
102635	2.0	1	1	0.2500	0.1458
102636	2.0	0	0	0.0000	0.0000
102637	1.0	19	1	4.7500	2.7708
102638	1.0	0	0	0.0000	0.0000
102639	3.0	7	1	1.7500	0.4375
10264	3.0	0	0	0.0000	0.0000
102640	2.0	0	0	0.0000	0.0000
102641	1.0	0	0	0.0000	0.0000
102642	1.0	0	0	0.0000	0.0000
102643	1.0	0	0	0.0000	0.0000
102644	1.0	0	0	0.0000	0.0000
102645	15.0	64	4	36.0000	32.1667
102646	3.0	0	0	0.0000	0.0000
102647	15.0	60	5	21.6667	14.0139
102648	2.0	0	0	0.0000	0.0000
102649	1.0	3	1	3.0000	3.0000
10265	1.0	0	0	0.0000	0.0000
102650	1.0	0	0	0.0000	0.0000
102651	1.0	0	0	0.0000	0.0000
102652	1.0	0	0	0.0000	0.0000
102653	1.0	0	0	0.0000	0.0000
102654	2.0	58	0	31.5000	44.7500
102655	1.0	3	1	0.3750	0.6442
102656	1.0	0	0	0.0000	0.0000
102657	2.0	6	0	1.6000	1.3033
102658	1.0	0	0	0.0000	0.0000
102659	5.0	0	0	0.0000	0.0000
10266	1.0	0	0	0.0000	0.0000
102660	1.0	0	0	0.0000	0.0000
102661	1.0	0	0	0.0000	0.0000
102662	1.0	0	0	0.0000	0.0000
102663	1.0	0	0	0.0000	0.0000
102664	1.0	0	0	0.0000	0.0000
102665	2.0	0	0	0.0000	0.0000
102666	1.0	0	0	0.0000	0.0000
102667	2.0	0	0	0.0000	0.0000
102668	1.0	0	0	0.0000	0.0000
102669	1.0	0	0	0.0000	0.0000
10267	1.0	0	0	0.0000	0.0000
102670	2.0	0	0	0.0000	0.0000
102671	1.0	0	0	0.0000	0.0000
102672	1.0	9	1	1.8000	0.8100
102673	1.0	0	0	0.0000	0.0000
102674	3.0	1	1	1.0000	1.0000
102675	1.0	9	1	1.5000	0.9250
102676	1.0	0	0	0.0000	0.0000
102677	3.0	1	1	0.2500	0.5208
102678	1.0	4	1	1.3333	2.4444
102679	1.0	2	1	1.0000	0.5000
10268	2.0	2	1	0.5833	0.1736
102680	1.0	0	0	0.0000	0.0000
102681	12.0	42	4	28.1667	31.1389
102682	10.0	7	1	2.3333	1.7778
102683	1.0	1	1	0.2000	0.4567
102684	1.0	0	0	0.0000	0.0000
102685	6.0	4	2	2.0000	1.0000
102686	1.0	0	0	0.0000	0.0000
102687	1.0	8	1	1.0000	2.7179
102688	1.0	0	0	0.0000	0.0000
102689	2.0	0	0	0.0000	0.0000
10269	1.0	0	0	0.0000	0.0000
102690	1.0	0	0	0.0000	0.0000
102691	1.0	0	0	0.0000	0.0000
102692	3.0	5	2	1.7500	1.3125
102693	1.0	0	0	0.0000	0.0000
102694	1.0	1	1	0.0714	0.0834
102695	2.0	3	1	1.5000	0.7500
102696	1.0	1	1	0.2500	0.0625
102697	1.0	2	1	1.0000	1.5000
